2021-02-10 14:00:34.055033: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 14:04:32.231031: I tensorflow/compiler/jit/xla_cpu_device.cc:41] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 14:04:32.234344: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-02-10 14:04:32.303520: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:02:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 14:04:32.306292: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 1 with properties: 
pciBusID: 0000:03:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 14:04:32.307185: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 14:04:32.373374: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-02-10 14:04:32.374508: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-02-10 14:04:32.403531: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-02-10 14:04:32.427333: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-02-10 14:04:32.429103: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcusolver.so.10'; dlerror: libcusolver.so.10: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 14:04:32.445065: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-02-10 14:04:32.446353: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcudnn.so.8'; dlerror: libcudnn.so.8: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 14:04:32.447166: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1757] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2021-02-10 14:04:32.450167: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 14:04:32.450962: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-02-10 14:04:32.451741: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]      
INFO: loading CT volume...
Done.
3D FFT computed.


Epoch 1: training on 10935 images and validating on 3645 images.

2021-02-10 14:04:40.241353: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-02-10 14:04:40.245281: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2100160000 Hz
Step 1: 	 loss = 72.9257 	 acc = 0.0000 	 (9.23 seconds/step)
Step 10794: 	 loss = 46.1956 	 acc = 0.8750 	 (2.93 seconds/step)
Step 10795: 	 loss = 50.2837 	 acc = 0.5000 	 (2.96 seconds/step)
Step 10796: 	 loss = 48.8498 	 acc = 0.6250 	 (2.97 seconds/step)
Step 10797: 	 loss = 49.7718 	 acc = 0.8750 	 (2.83 seconds/step)
Step 10798: 	 loss = 50.2342 	 acc = 0.5000 	 (3.01 seconds/step)
Step 10799: 	 loss = 49.6520 	 acc = 0.5000 	 (2.96 seconds/step)
Step 10800: 	 loss = 50.8081 	 acc = 0.7500 	 (2.95 seconds/step)
Step 10801: 	 loss = 46.5855 	 acc = 0.7500 	 (3.00 seconds/step)
Step 10802: 	 loss = 45.2262 	 acc = 0.7500 	 (2.91 seconds/step)
Step 10803: 	 loss = 44.7968 	 acc = 0.1250 	 (2.95 seconds/step)
Step 10804: 	 loss = 49.3331 	 acc = 0.7500 	 (2.96 seconds/step)
Step 10805: 	 loss = 49.4870 	 acc = 1.0000 	 (2.94 seconds/step)
Step 10806: 	 loss = 45.6619 	 acc = 0.8750 	 (3.00 seconds/step)
Step 10807: 	 loss = 50.4555 	 acc = 1.0000 	 (3.02 seconds/step)
Step 10808: 	 loss = 47.2610 	 acc = 0.8750 	 (2.95 seconds/step)
Step 10809: 	 loss = 50.8098 	 acc = 0.5000 	 (3.02 seconds/step)
Step 10810: 	 loss = 50.4720 	 acc = 0.7500 	 (2.99 seconds/step)
Step 10811: 	 loss = 46.2186 	 acc = 0.6250 	 (3.07 seconds/step)
Step 10812: 	 loss = 47.9896 	 acc = 0.6250 	 (2.96 seconds/step)
Step 10813: 	 loss = 47.6553 	 acc = 0.5000 	 (2.94 seconds/step)
Step 10814: 	 loss = 49.1824 	 acc = 0.2500 	 (3.04 seconds/step)
Step 10815: 	 loss = 49.8820 	 acc = 0.8750 	 (3.09 seconds/step)
Step 10816: 	 loss = 42.3680 	 acc = 0.7500 	 (2.98 seconds/step)
Step 10817: 	 loss = 46.9347 	 acc = 0.8750 	 (2.86 seconds/step)
Step 10818: 	 loss = 44.6119 	 acc = 0.8750 	 (2.90 seconds/step)
Step 10819: 	 loss = 48.5228 	 acc = 0.5000 	 (2.98 seconds/step)
Step 10820: 	 loss = 45.5684 	 acc = 0.3750 	 (2.97 seconds/step)
Step 10821: 	 loss = 50.8665 	 acc = 0.6250 	 (3.03 seconds/step)
Step 10822: 	 loss = 44.8608 	 acc = 0.7500 	 (2.99 seconds/step)
Step 10823: 	 loss = 49.2781 	 acc = 0.6250 	 (3.00 seconds/step)
Step 10824: 	 loss = 44.1929 	 acc = 0.8750 	 (2.89 seconds/step)
Step 10825: 	 loss = 50.8798 	 acc = 0.8750 	 (3.02 seconds/step)
Step 10826: 	 loss = 45.8609 	 acc = 0.7500 	 (2.95 seconds/step)
Step 10827: 	 loss = 45.3342 	 acc = 0.7500 	 (2.93 seconds/step)
Step 10828: 	 loss = 48.4743 	 acc = 0.6250 	 (2.92 seconds/step)
Step 10829: 	 loss = 48.1875 	 acc = 0.7500 	 (2.90 seconds/step)
Step 10830: 	 loss = 48.7518 	 acc = 0.6250 	 (2.95 seconds/step)
Step 10831: 	 loss = 46.1462 	 acc = 0.7500 	 (2.90 seconds/step)
Step 10832: 	 loss = 46.9068 	 acc = 0.7500 	 (2.98 seconds/step)
Step 10833: 	 loss = 43.5809 	 acc = 0.7500 	 (2.99 seconds/step)
Step 10834: 	 loss = 45.8697 	 acc = 0.7500 	 (2.93 seconds/step)
Step 10835: 	 loss = 48.5256 	 acc = 0.7500 	 (2.80 seconds/step)
Step 10836: 	 loss = 50.6123 	 acc = 1.0000 	 (2.98 seconds/step)
Step 10837: 	 loss = 44.9169 	 acc = 0.5000 	 (2.81 seconds/step)
Step 10838: 	 loss = 42.5386 	 acc = 0.5000 	 (2.95 seconds/step)
Step 10839: 	 loss = 45.8263 	 acc = 0.7500 	 (2.94 seconds/step)
Step 10840: 	 loss = 49.2556 	 acc = 0.8750 	 (2.94 seconds/step)
Step 10841: 	 loss = 49.0220 	 acc = 0.5000 	 (2.91 seconds/step)
Step 10842: 	 loss = 44.7998 	 acc = 0.6250 	 (2.98 seconds/step)
Step 10843: 	 loss = 46.3852 	 acc = 0.7500 	 (2.91 seconds/step)
Step 10844: 	 loss = 46.5005 	 acc = 0.7500 	 (2.97 seconds/step)
Step 10845: 	 loss = 50.0344 	 acc = 0.8750 	 (3.02 seconds/step)
Step 10846: 	 loss = 50.7420 	 acc = 0.7500 	 (2.89 seconds/step)
Step 10847: 	 loss = 49.2972 	 acc = 0.3750 	 (2.91 seconds/step)
Step 10848: 	 loss = 50.4420 	 acc = 0.7500 	 (2.96 seconds/step)
Step 10849: 	 loss = 46.6089 	 acc = 0.3750 	 (2.90 seconds/step)
Step 10850: 	 loss = 47.2562 	 acc = 0.8750 	 (3.01 seconds/step)
Step 10851: 	 loss = 49.3727 	 acc = 0.5000 	 (2.93 seconds/step)
Step 10852: 	 loss = 43.8702 	 acc = 0.7500 	 (3.02 seconds/step)
Step 10853: 	 loss = 46.7088 	 acc = 0.7500 	 (2.86 seconds/step)
Step 10854: 	 loss = 46.6854 	 acc = 0.8750 	 (3.01 seconds/step)
Step 10855: 	 loss = 47.4696 	 acc = 0.7500 	 (2.95 seconds/step)
Step 10856: 	 loss = 48.7240 	 acc = 0.8750 	 (2.96 seconds/step)
Step 10857: 	 loss = 50.6189 	 acc = 0.8750 	 (3.00 seconds/step)
Step 10858: 	 loss = 47.8766 	 acc = 0.5000 	 (2.89 seconds/step)
Step 10859: 	 loss = 47.7503 	 acc = 0.7500 	 (2.96 seconds/step)
Step 10860: 	 loss = 48.4417 	 acc = 0.6250 	 (3.05 seconds/step)
Step 10861: 	 loss = 49.7304 	 acc = 0.3750 	 (3.03 seconds/step)
Step 10862: 	 loss = 43.4237 	 acc = 0.8750 	 (2.95 seconds/step)
Step 10863: 	 loss = 48.5026 	 acc = 0.7500 	 (2.88 seconds/step)
Step 10864: 	 loss = 50.1330 	 acc = 0.3750 	 (2.96 seconds/step)
Step 10865: 	 loss = 49.0058 	 acc = 0.8750 	 (2.99 seconds/step)
Step 10866: 	 loss = 50.5589 	 acc = 0.6250 	 (2.95 seconds/step)
Step 10867: 	 loss = 50.7211 	 acc = 0.8750 	 (2.99 seconds/step)
Step 10868: 	 loss = 45.8994 	 acc = 0.7500 	 (2.88 seconds/step)
Step 10869: 	 loss = 50.9297 	 acc = 1.0000 	 (2.93 seconds/step)
Step 10870: 	 loss = 48.0226 	 acc = 0.7500 	 (3.01 seconds/step)
Step 10871: 	 loss = 46.0062 	 acc = 0.7500 	 (3.01 seconds/step)
Step 10872: 	 loss = 50.7996 	 acc = 0.5000 	 (2.98 seconds/step)
Step 10873: 	 loss = 49.1549 	 acc = 0.7500 	 (2.93 seconds/step)
Step 10874: 	 loss = 48.9906 	 acc = 0.5000 	 (2.97 seconds/step)
Step 10875: 	 loss = 49.6153 	 acc = 0.8750 	 (2.93 seconds/step)
Step 10876: 	 loss = 49.0043 	 acc = 0.6250 	 (3.03 seconds/step)
Step 10877: 	 loss = 46.3915 	 acc = 0.7500 	 (3.03 seconds/step)
Step 10878: 	 loss = 51.0290 	 acc = 0.6250 	 (3.01 seconds/step)
Step 10879: 	 loss = 47.3034 	 acc = 0.7500 	 (3.05 seconds/step)
Step 10880: 	 loss = 50.8285 	 acc = 0.5000 	 (2.93 seconds/step)
Step 10881: 	 loss = 47.8639 	 acc = 0.5000 	 (2.99 seconds/step)
Step 10882: 	 loss = 48.6042 	 acc = 0.7500 	 (2.94 seconds/step)
Step 10883: 	 loss = 47.7739 	 acc = 0.7500 	 (2.98 seconds/step)
Step 10884: 	 loss = 46.5772 	 acc = 0.6250 	 (3.05 seconds/step)
Step 10885: 	 loss = 50.9960 	 acc = 0.8750 	 (2.99 seconds/step)
Step 10886: 	 loss = 45.6689 	 acc = 0.5000 	 (2.99 seconds/step)
Step 10887: 	 loss = 49.8479 	 acc = 0.7500 	 (2.98 seconds/step)
Step 10888: 	 loss = 50.9118 	 acc = 1.0000 	 (3.04 seconds/step)
Step 10889: 	 loss = 46.3332 	 acc = 0.7500 	 (2.98 seconds/step)
Step 10890: 	 loss = 47.5415 	 acc = 0.6250 	 (2.99 seconds/step)
Step 10891: 	 loss = 49.0628 	 acc = 0.7500 	 (2.94 seconds/step)
Step 10892: 	 loss = 42.6782 	 acc = 0.1250 	 (2.95 seconds/step)
Step 10893: 	 loss = 50.2167 	 acc = 0.7500 	 (2.90 seconds/step)
Step 10894: 	 loss = 49.5205 	 acc = 0.7500 	 (2.92 seconds/step)
Step 10895: 	 loss = 50.9486 	 acc = 0.6250 	 (2.99 seconds/step)
Step 10896: 	 loss = 50.7871 	 acc = 0.7500 	 (3.00 seconds/step)
Step 10897: 	 loss = 49.9151 	 acc = 0.6250 	 (3.01 seconds/step)
Step 10898: 	 loss = 46.9468 	 acc = 0.7500 	 (2.96 seconds/step)
Step 10899: 	 loss = 47.4125 	 acc = 0.7500 	 (2.96 seconds/step)
Step 10900: 	 loss = 46.4819 	 acc = 1.0000 	 (2.97 seconds/step)
Step 10901: 	 loss = 46.6534 	 acc = 0.6250 	 (2.98 seconds/step)
Step 10902: 	 loss = 45.9846 	 acc = 0.6250 	 (2.94 seconds/step)
Step 10903: 	 loss = 45.3183 	 acc = 0.8750 	 (2.87 seconds/step)
Step 10904: 	 loss = 47.7541 	 acc = 0.6250 	 (3.06 seconds/step)
Step 10905: 	 loss = 48.0424 	 acc = 0.6250 	 (2.96 seconds/step)
Step 10906: 	 loss = 43.6438 	 acc = 0.5000 	 (2.97 seconds/step)
Step 10907: 	 loss = 49.1939 	 acc = 0.5000 	 (2.91 seconds/step)
Step 10908: 	 loss = 46.6578 	 acc = 0.6250 	 (2.88 seconds/step)
Step 10909: 	 loss = 50.3411 	 acc = 0.7500 	 (3.00 seconds/step)
Step 10910: 	 loss = 47.6557 	 acc = 0.7500 	 (2.91 seconds/step)
Step 10911: 	 loss = 48.7279 	 acc = 0.8750 	 (2.96 seconds/step)
Step 10912: 	 loss = 50.3743 	 acc = 0.5000 	 (2.99 seconds/step)
Step 10913: 	 loss = 50.9922 	 acc = 0.8750 	 (3.01 seconds/step)
Step 10914: 	 loss = 48.1062 	 acc = 0.7500 	 (2.91 seconds/step)
Step 10915: 	 loss = 48.0271 	 acc = 0.7500 	 (3.04 seconds/step)
Step 10916: 	 loss = 43.7698 	 acc = 0.6250 	 (2.94 seconds/step)
Step 10917: 	 loss = 48.6736 	 acc = 0.8750 	 (2.97 seconds/step)
Step 10918: 	 loss = 45.1382 	 acc = 0.7500 	 (3.01 seconds/step)
Step 10919: 	 loss = 49.4524 	 acc = 0.6250 	 (2.94 seconds/step)
Step 10920: 	 loss = 46.9578 	 acc = 0.3750 	 (2.97 seconds/step)
Step 10921: 	 loss = 47.0902 	 acc = 0.8750 	 (2.90 seconds/step)
Step 10922: 	 loss = 44.8177 	 acc = 0.8750 	 (3.00 seconds/step)
Step 10923: 	 loss = 46.4336 	 acc = 0.6250 	 (2.85 seconds/step)
Step 10924: 	 loss = 47.9402 	 acc = 0.5000 	 (2.92 seconds/step)
Step 10925: 	 loss = 48.2479 	 acc = 0.2500 	 (2.96 seconds/step)
Step 10926: 	 loss = 50.0043 	 acc = 0.5000 	 (2.89 seconds/step)
Step 10927: 	 loss = 48.7311 	 acc = 0.6250 	 (2.93 seconds/step)
Step 10928: 	 loss = 51.0010 	 acc = 0.6250 	 (3.03 seconds/step)
Step 10929: 	 loss = 50.4321 	 acc = 0.6250 	 (2.98 seconds/step)
Step 10930: 	 loss = 46.0452 	 acc = 0.6250 	 (2.98 seconds/step)
Step 10931: 	 loss = 49.5526 	 acc = 0.6250 	 (2.89 seconds/step)
Step 10932: 	 loss = 46.6717 	 acc = 0.6250 	 (2.89 seconds/step)
Step 10933: 	 loss = 50.9621 	 acc = 0.6250 	 (2.98 seconds/step)
Step 10934: 	 loss = 44.1050 	 acc = 0.6250 	 (2.96 seconds/step)
Step 10935: 	 loss = 50.6586 	 acc = 1.0000 	 (2.98 seconds/step)
Step 10936: 	 loss = 47.2856 	 acc = 0.1429 	 (2.82 seconds/step)
Epoch 8: Generating validation data...
